"datetime_utc","matlab_date","latitude","longitude","gop","ncp","ncp_per_gop"
2018-07-20 17:23:00,737261.724305556,41.2006083999943,-70.8853083999928,126.018203359034,13.4443704297772,0.131565585793616
2018-07-20 22:57:00,737261.95625,41.0304897333408,-70.8807897333357,129.77854406175,14.2777954262636,0.167287286227217
2018-07-20 22:57:00,737261.95625,41.0304897333408,-70.8807897333357,108.611389279653,14.2777954262636,0.199949793901642
2018-07-20 23:14:00,737261.968055556,41.0325030666804,-70.8783999999995,125.331920079626,14.4002181199721,0.132117477764142
2018-07-20 23:15:00,737261.96875,41.0326904347759,-70.8782904347759,117.849849528432,14.5552192522602,0.142167538759748
2018-07-21 01:15:00,737262.052083333,41.0300999999986,-70.7700083999886,108.93516332418,13.4992598564566,0.168141652410337
2018-07-21 00:31:59,737262.022222222,41.0255016025708,-70.6631016025617,79.2335837092221,11.3200262810529,0.175358996045963
2018-07-21 00:47:59,737262.033333333,41.0296983999928,-70.7202967999856,90.9911423262422,11.2719334290515,0.168637781313471
2018-07-21 02:57:59,737262.123611111,41.0305000000022,-70.9913133333432,109.908191787559,16.4694177546678,0.169191900949354
2018-07-21 02:03:59,737262.086111111,41.0309044230821,-70.8408,111.445986386541,12.9012899689408,0.131898308612589
2018-07-21 02:15:00,737262.09375,41.0281095999934,-70.8812808000133,151.549492370912,13.9565231518253,0.101875063678067
2018-07-21 02:29:59,737262.104166667,41.0270832000414,-70.9366943999788,117.92621816369,14.901473256653,0.134607110078855
2018-07-21 03:39:00,737262.152083333,41.0281181333634,-71.0543909333183,128.907458284035,15.3428849551561,0.131658964144808
2018-07-21 04:02:59,737262.16875,41.0244103999893,-71.0868792000736,135.883156452444,16.3222700973001,0.12353669786637
2018-07-21 06:39:00,737262.277083333,40.8636,-70.8828,67.6145197828657,16.2665144158971,0.265822853401627
2018-07-21 11:03:59,737262.461111111,40.7009,-70.7728085256433,123.858092307738,14.5943612184841,0.138124401229771
2018-07-21 10:23:00,737262.432638889,40.6926066666658,-70.6699933333823,100.052262162249,13.3431942230179,0.154515167278778
2018-07-21 11:43:00,737262.488194444,40.701689999996,-70.8282,108.429270140722,13.8870165614418,0.136362809276401
2018-07-21 11:57:59,737262.498611111,40.7002000000015,-70.8835999999438,132.686868365656,13.9811667422685,0.103692174734137
2018-07-21 12:36:59,737262.525694444,40.697099999999,-70.9932969230784,136.397190102826,17.1612583153095,0.144067528887327
2018-07-21 12:14:00,737262.509722222,40.698690400002,-70.9437904000019,122.865669726439,13.956129440601,0.133096459237744
2018-07-21 13:32:00,737262.563888889,40.6965999999995,-71.1029030769407,115.781689469554,16.5738973563466,0.159052318161483
2018-07-21 15:13:00,737262.634027778,40.7018896000005,-70.8767103999977,144.185174160599,19.6688571790899,0.152150468608271
2018-07-21 15:14:59,737262.635416667,40.7020999999987,-70.8763000000026,185.150320417184,18.8186035630359,0.118785348310509
2018-07-21 14:51:00,737262.61875,40.6986943999917,-70.8801999999991,140.414679615519,16.3998778122688,0.145146752132245
2018-07-21 14:51:00,737262.61875,40.6986943999917,-70.8801999999991,133.215186664553,16.3998778122688,0.152410905979699
2018-07-21 17:23:00,737262.724305556,40.5167000000046,-70.8810092307758,165.717156704774,37.2339052698381,0.25831394373254
2018-07-21 21:39:00,737262.902083333,40.3645061333602,-70.7708061333602,93.1550129138527,17.5521811429735,0.226137520869982
2018-07-21 23:17:00,737262.970138889,40.3645133333421,-70.9890933333307,150.574619435309,22.9145131686509,0.223949129962271
2018-07-22 02:08:00,737263.088888889,40.3656199999794,-70.8885800000262,152.845704210104,24.2813399223456,0.190199392371737
2018-07-21 20:03:00,737262.835416667,40.368809999999,-70.7773099999487,103.196207712936,15.3382835035008,0.226401739985123
2018-07-21 22:26:00,737262.934722222,40.3650999999987,-70.8437152000437,139.187721647323,16.2287725197655,0.144984689360021
2018-07-21 22:35:59,737262.941666667,40.364,-70.8805096000114,159.67588439812,18.1196207751047,0.137156556059774
2018-07-21 22:50:59,737262.952083333,40.3631,-70.9358897435271,108.020239373973,20.3702636463987,0.227382132619912
2018-07-22 00:44:00,737263.030555556,40.3583000000137,-71.0986909332947,141.388197454654,29.5727836894495,0.210232899826005
2018-07-22 05:00:00,737263.208333333,40.2339000000057,-70.892382948729,163.344082775789,25.5863013175804,0.193742370373965
2018-07-22 09:27:00,737263.39375,40.1453104000006,-70.7594312000052,114.873553538696,16.9370687013804,0.242974134986539
2018-07-22 09:28:00,737263.394444444,40.1453,-70.7596,126.444155132999,17.1619663200645,0.218504996290277
2018-07-22 08:57:59,737263.373611111,40.1387999999964,-70.7585891666643,NA,14.5533264447649,NA
2018-07-22 13:38:00,737263.568055556,40.0937969333332,-70.7791030666658,171.591687185366,43.5082694916794,0.278015124062012
2018-07-22 12:48:59,737263.534027778,40.0962725333977,-70.6644266667755,159.879299658794,16.0143260489292,0.165094474397703
2018-07-22 14:31:59,737263.605555556,40.0988,-70.8033075999883,188.488262561451,33.8812440849934,0.224652051613297
2018-07-22 14:57:59,737263.623611111,40.0985999999957,-70.8882914742994,199.136016028332,34.935515146067,0.211097093224953
2018-07-22 15:13:00,737263.634027778,40.0974900000064,-70.9373000000553,189.34143116649,34.4850740945318,0.225003912853463
2018-07-22 17:00:00,737263.708333333,40.1053748000257,-71.0955915999621,111.438096967345,29.2583614344455,0.304434318100303
2018-07-22 18:16:59,737263.761805556,40.0997,-70.8767,188.498571256644,39.2774382967033,0.248142254346409
