13-Oct-2020 17:57:00 , -179.91 , 18.3924, 18.594 , 36.8, 0.653 , 1.191, 1 , 817   
13-Oct-2020 18:01:00 , -147.1 , 19.1281, 9.434 , 28.6, 0.3164 , 0.5557, 7 , 811   
13-Oct-2020 18:04:00 , -147.61 , 19.1166, 3.237 , 30.1, 0.3138 , 0.548, 13 , 823   
14-Oct-2020 00:14:00 , -113.42 , 19.8835, 29.295 , 22.4, 0.3904 , 0.7109, 5 , 784   
14-Oct-2020 00:16:00 , -106.53 , 20.038, 15.249 , 25.5, 0.3448 , 0.6168, 7 , 833   
14-Oct-2020 00:18:00 , -105.42 , 20.0629, 2.3 , 25.5, 0.3402 , 0.6078, 9 , 813   
14-Oct-2020 08:28:00 , -136.88 , 19.3574, 0 , 31.1, 0.409 , 0.73, 0 , 570   
14-Oct-2020 09:15:00 , -456.66 , 12.1856, 43.733 , 106, 2.873 , 5.358, 1 , 685   
14-Oct-2020 09:17:00 , -183.73 , 18.3067, 38.44 , 29.2, 0.6514 , 1.202, 4 , 718   
14-Oct-2020 09:20:00 , -122.3 , 19.6843, 3.054 , 30.7, 0.334 , 0.586, 7 , 752   
14-Oct-2020 09:50:00 , -116.91 , 19.8051, 0 , 29.4, 0.2994 , 0.5215, 0 , 567   
14-Oct-2020 10:05:00 , -114.28 , 19.8643, 0 , 32.2, 0.301 , 0.5191, 0 , 587   
14-Oct-2020 10:52:00 , -141.29 , 19.2584, 0 , 27.8, 0.5734 , 1.054, 0 , 642   
14-Oct-2020 10:20:00 , -111.64 , 19.9234, 0 , 26.3, 0.3323 , 0.5912, 0 , 564   
14-Oct-2020 11:45:00 , -114.4 , 19.8614, 0 , 19.2, 0.2142 , 0.3766, 0 , 681   
14-Oct-2020 13:10:00 , -341.77 , 14.7622, 40.519 , 48.2, 1.635 , 3.069, 1 , 592   
14-Oct-2020 13:16:00 , -168.24 , 18.6541, 35.084 , 31.3, 0.7108 , 1.313, 4 , 631   
14-Oct-2020 13:21:00 , -109.02 , 19.9822, 4.306 , 23.7, 0.2538 , 0.4444, 13 , 820   
14-Oct-2020 13:21:00 , -108.83 , 19.9864, 4.306 , 16.6, 0.2416 , 0.4344, 13 , 777   
