21-Jul-2021 06:00:00 , -41.049 , 21.5066, 4.135 , 85.8, -0.232 , -0.6134, 3 , 383   
21-Jul-2021 02:25:00 , -15.146 , 22.0875, 13.354 , 121, -0.249 , -0.715, 14 , 341   
19-Jul-2021 19:24:00 , -90.766 , 20.3916, 30.462 , 149, 0.01095 , -0.2668, 1 , 420   
20-Jul-2021 06:24:00 , -172.1 , 18.5674, 42.121 , 130, 0.7384 , 1.175, 9 , 372   
19-Jul-2021 17:19:00 , -83.233 , 20.5605, 0 , 48.6, 0.3084 , 0.5019, 0 , 769   
21-Jul-2021 02:22:00 , -199.42 , 17.9548, 26.109 , 123, 0.9759 , 1.648, 9 , 321   
19-Jul-2021 10:09:00 , -79.599 , 20.642, 12.279 , 40.3, 0.2686 , 0.441, 4 , 520   
19-Jul-2021 23:59:00 , -84.27 , 20.5372, 0 , 34.5, 0.2976 , 0.5083, 0 , 362   
17-Jul-2021 13:27:00 , -246.84 , 16.8912, 42.741 , 105, 1.669 , 3.025, 3 , 531   
20-Jul-2021 06:15:00 , -271.18 , 16.3453, 61.928 , 90.8, 1.967 , 3.629, 5 , 613   
19-Jul-2021 17:16:00 , -78.839 , 20.6591, 4.332 , 44.9, 0.2619 , 0.4193, 17 , 655   
17-Jul-2021 22:08:00 , -28.044 , 21.7982, 14.998 , 102, -0.2795 , -0.736, 12 , 550   
21-Jul-2021 01:08:00 , -63.185 , 21.0101, 0 , 55.7, 0.09094 , 0.06813, 0 , 349   
21-Jul-2021 05:57:00 , -122.39 , 19.6824, 16.622 , 109, 0.2857 , 0.3415, 1 , 322   
17-Jul-2021 10:29:00 , -80.092 , 20.631, 0 , 46, 0.3391 , 0.5662, 0 , 760   
18-Jul-2021 03:37:00 , -83.227 , 20.5606, 0 , 22.9, 0.2967 , 0.5288, 0 , 526   
18-Jul-2021 02:31:00 , -85.906 , 20.5006, 0 , 33, 0.3272 , 0.5683, 0 , 477   
17-Jul-2021 22:10:00 , -77.057 , 20.699, 4.046 , 37.8, 0.2409 , 0.3924, 15 , 523   
18-Jul-2021 16:54:00 , -70.951 , 20.836, 4.757 , 51.3, 0.199 , 0.2854, 17 , 555   
19-Jul-2021 10:36:00 , -87.87 , 20.4565, 0 , 37.8, 0.3503 , 0.6036, 0 , 546   
