25-Jul-2020 09:56:00 , NaN , NaN, NaN , NaN, NaN,  1.9, 14,  , 182, 0   
25-Jul-2020 14:10:00 , 41.2968 , -71.1113, 86.27 , 7.028, 0.0815,  0, 0,  , 199, 0   
25-Jul-2020 14:12:00 , 41.294 , -71.1045, 99.82 , 9.748, 0.0977,  0, 0,  , 200, 0   
25-Jul-2020 15:57:00 , 41.2024 , -70.8804, 104.9 , 9.441, 0.09,  2.2, 15,  , 254, 0   
25-Jul-2020 18:09:00 , 41.0304 , -70.8772, 129.1 , 16.75, 0.13,  2.3, 14,  , 267, 0   
25-Jul-2020 18:09:00 , 41.0304 , -70.8772, 148.5 , 17.58, 0.118,  2.3, 14,  , 269, 0   
25-Jul-2020 21:12:00 , 40.91 , -70.8827, 94.9 , 11.94, 0.126,  0, 0,  , 179, 0   
25-Jul-2020 21:36:00 , 40.8615 , -70.8829, 87.54 , 11.38, 0.13,  0, 0,  , 294, 0   
25-Jul-2020 22:42:00 , 40.8623 , -70.8806, 108.9 , 10.11, 0.0928,  0, 0,  , 205, 0   
25-Jul-2020 22:56:00 , 40.9031 , -70.8819, 64.57 , 10.29, 0.159,  0, 0,  , 230, 0   
25-Jul-2020 23:11:00 , 40.9473 , -70.8856, 86.81 , 10.88, 0.125,  0, 0,  , 293, 0   
25-Jul-2020 23:28:00 , 40.9972 , -70.8865, 106.5 , 15.25, 0.143,  0, 0,  , 231, 0   
26-Jul-2020 00:27:00 , 41.0557 , -70.803, 101.9 , 14.31, 0.141,  0, 0,  , 185, 0   
26-Jul-2020 02:10:00 , 41.0677 , -70.7701, 118.3 , 14.76, 0.125,  2.6, 4,  , 289, 0   
26-Jul-2020 07:24:00 , 40.9297 , -70.8816, 73.04 , 9.543, 0.131,  1.5, 15,  , 356, 0   
26-Jul-2020 07:32:00 , 40.9195 , -70.8818, 91.83 , 10.2, 0.111,  0, 0,  , 372, 0   
26-Jul-2020 07:34:00 , 40.9168 , -70.8818, 82.56 , 10.26, 0.124,  0, 0,  , 371, 0   
26-Jul-2020 09:41:00 , 40.7715 , -70.8812, 78.35 , 7.339, 0.0937,  0, 0,  , 147, 0   
26-Jul-2020 10:58:00 , 40.6961 , -70.8754, 144 , 15.66, 0.109,  0, 0,  , 174, 0   
26-Jul-2020 11:13:00 , 40.6937 , -70.8803, 116.7 , 13.95, 0.12,  0, 0,  , 287, 0   
26-Jul-2020 11:29:00 , 40.6898 , -70.8796, 95.26 , 12.9, 0.135,  0, 0,  , 327, 0   
26-Jul-2020 11:31:00 , 40.6892 , -70.8794, 94.12 , 12.84, 0.136,  1.7, 17,  , 347, 0   
26-Jul-2020 11:31:00 , 40.6892 , -70.8794, 106.5 , 12.95, 0.122,  1.7, 17,  , 343, 0   
26-Jul-2020 12:48:00 , 40.6965 , -70.8117, 89.87 , 16.01, 0.178,  0, 0,  , 288, 0   
26-Jul-2020 14:32:00 , 40.6921 , -70.7766, 145 , 16.83, 0.116,  1.8, 3,  , 310, 0   
26-Jul-2020 20:25:00 , 40.5129 , -70.8845, 75.84 , 6.333, 0.0835,  0, 0,  , 139, 0   
27-Jul-2020 01:45:00 , 40.2213 , -70.8751, 88.07 , 6.154, 0.0699,  3.4, 18,  , 317, 0   
27-Jul-2020 05:02:00 , 39.9368 , -70.8802, 63.99 , 4.568, 0.0714,  0, 0,  , 328, 0   
27-Jul-2020 10:01:00 , 39.9359 , -70.8835, 74.33 , 8.08, 0.109,  0, 0,  , 436, 0   
27-Jul-2020 10:13:00 , 39.9333 , -70.8845, 48.7 , 4.953, 0.102,  0, 0,  , 437, 0   
27-Jul-2020 10:51:00 , 39.9246 , -70.8917, 77.95 , 7.904, 0.101,  2.5, 17,  , 378, 0   
27-Jul-2020 11:47:00 , 39.9157 , -70.8983, 61.11 , 4.184, 0.0685,  0, 0,  , 468, 0   
27-Jul-2020 12:00:00 , 39.8898 , -70.8837, 49.36 , 4.547, 0.0921,  0, 0,  , 474, 0   
27-Jul-2020 12:14:00 , 39.8695 , -70.8837, 55.54 , 5.959, 0.107,  0, 0,  , 461, 0   
27-Jul-2020 12:47:00 , 39.7775 , -70.8835, 62.32 , 8.006, 0.128,  0, 0,  , 419, 0   
27-Jul-2020 13:43:00 , 39.7732 , -70.698, 62.29 , 7.601, 0.122,  0, 0,  , 477, 0   
27-Jul-2020 15:23:00 , 39.7648 , -70.7821, 65.83 , 4.997, 0.0759,  1.3, 3,  , 514, 0   
27-Jul-2020 15:49:00 , 39.7733 , -70.8386, 60.91 , 4.707, 0.0773,  0, 0,  , 502, 0   
27-Jul-2020 16:14:00 , 39.7733 , -70.9384, 42.48 , 4.833, 0.114,  0, 0,  , 401, 0   
27-Jul-2020 16:40:00 , 39.7708 , -70.9958, 47.97 , 3.906, 0.0814,  0, 0,  , 562, 0   
27-Jul-2020 17:41:00 , 39.7737 , -71.0917, 102.5 , 6.987, 0.0682,  0, 0,  , 453, 0   
27-Jul-2020 17:43:00 , 39.7735 , -71.0997, 94.27 , 7.038, 0.0747,  0, 0,  , 481, 0   
27-Jul-2020 20:36:00 , 40.01 , -70.8835, 59.04 , 2.691, 0.0456,  0, 0,  , 495, 0   
27-Jul-2020 21:40:00 , 40.0948 , -70.8822, 121.5 , 10.02, 0.0825,  1.7, 20,  , 460, 0   
27-Jul-2020 21:40:00 , 40.0948 , -70.8822, 81.76 , 9.82, 0.12,  1.7, 20,  , 459, 0   
27-Jul-2020 22:10:00 , 40.1016 , -70.8794, 130.8 , 10.33, 0.079,  0, 0,  , 570, 0   
27-Jul-2020 22:10:00 , 40.1016 , -70.8794, 109.9 , 10.27, 0.0934,  0, 0,  , 571, 0   
28-Jul-2020 02:10:00 , 40.3663 , -70.8694, 101 , 13.44, 0.133,  1.7, 20,  , 587, 0   
28-Jul-2020 02:10:00 , 40.3663 , -70.8694, 91.23 , 13.94, 0.153,  2.3, 19,  , 592, 0   
