01-Feb-2020 00:51:07 , 20.4917 , 4.58748, 0.386588 , 41.4922, -71.4187 , 0, 0.1165 , NaN, NaN   
01-Feb-2020 00:51:32 , 20.4845 , 4.58636, 0.386547 , 41.4922, -71.4187 , 7.96788e-11, 0.08133 , NaN, NaN   
01-Feb-2020 00:51:58 , 20.4841 , 4.58519, 0.386503 , 41.4922, -71.4187 , 1.59358e-10, 0.07937 , NaN, NaN   
01-Feb-2020 14:23:05 , 20.3541 , 4.10354, 29.8865 , 41.4834, -71.4076 , 1.34973, -0.3776 , NaN, NaN   
01-Feb-2020 14:23:31 , 20.3545 , 4.16616, 29.938 , 41.4827, -71.4076 , 1.42673, -0.3739 , NaN, NaN   
01-Feb-2020 14:23:56 , 20.3574 , 4.22637, 29.9876 , 41.482, -71.4076 , 1.50078, -0.3581 , NaN, NaN   
01-Feb-2020 14:29:23 , 20.4004 , 4.27848, 30.1406 , 41.4734, -71.4088 , 2.4635, -0.1453 , NaN, NaN   
01-Feb-2020 14:29:48 , 20.3871 , 4.28356, 30.1737 , 41.4727, -71.4089 , 2.53828, -0.2097 , NaN, NaN   
01-Feb-2020 14:30:13 , 20.3971 , 4.29419, 30.1992 , 41.472, -71.409 , 2.61521, -0.1605 , NaN, NaN   
01-Feb-2020 14:30:39 , 20.3975 , 4.31057, 30.2184 , 41.4713, -71.4091 , 2.69735, -0.158 , NaN, NaN   
01-Feb-2020 14:31:04 , 20.4122 , 4.33305, 30.2374 , 41.4706, -71.4092 , 2.77845, -0.08562 , NaN, NaN   
01-Feb-2020 14:31:29 , 20.3944 , 4.39084, 30.2592 , 41.4697, -71.4092 , 2.871, -0.1714 , NaN, NaN   
01-Feb-2020 14:31:54 , 20.4319 , 4.44863, 30.2811 , 41.4689, -71.4092 , 2.96356, 0.01368 , NaN, NaN   
01-Feb-2020 14:32:19 , 20.429 , 4.47767, 30.3591 , 41.468, -71.4092 , 3.05963, 0.0009477 , NaN, NaN   
01-Feb-2020 14:32:45 , 20.4555 , 4.49843, 30.4587 , 41.4671, -71.4092 , 3.16069, 0.132 , NaN, NaN   
01-Feb-2020 14:33:10 , 20.4464 , 4.49707, 30.5085 , 41.4662, -71.4092 , 3.25788, 0.08768 , NaN, NaN   
01-Feb-2020 14:33:35 , 20.4638 , 4.46373, 30.4893 , 41.4654, -71.4091 , 3.35513, 0.1717 , NaN, NaN   
01-Feb-2020 14:34:00 , 20.4367 , 4.4304, 30.4701 , 41.4645, -71.4091 , 3.45237, 0.03813 , NaN, NaN   
01-Feb-2020 14:34:26 , 20.4249 , 4.41294, 30.4457 , 41.4636, -71.4092 , 3.55369, -0.01986 , NaN, NaN   
01-Feb-2020 14:34:51 , 20.4105 , 4.39614, 30.4223 , 41.4627, -71.4093 , 3.65112, -0.09089 , NaN, NaN   
01-Feb-2020 14:35:16 , 20.4084 , 4.40562, 30.4169 , 41.4618, -71.4094 , 3.75151, -0.101 , NaN, NaN   
01-Feb-2020 14:35:41 , 20.4175 , 4.42987, 30.4216 , 41.4609, -71.4094 , 3.85355, -0.05605 , NaN, NaN   
01-Feb-2020 14:36:07 , 20.433 , 4.45913, 30.4376 , 41.46, -71.4096 , 3.95734, 0.02036 , NaN, NaN   
01-Feb-2020 14:36:32 , 20.4407 , 4.49779, 30.482 , 41.4591, -71.4098 , 4.05151, 0.0596 , NaN, NaN   
01-Feb-2020 14:36:57 , 20.4383 , 4.53646, 30.5264 , 41.4583, -71.41 , 4.14569, 0.0488 , NaN, NaN   
01-Feb-2020 14:37:22 , 20.4434 , 4.5554, 30.5375 , 41.4574, -71.4101 , 4.24337, 0.0745 , NaN, NaN   
01-Feb-2020 14:37:48 , 20.4207 , 4.5723, 30.5443 , 41.4565, -71.4103 , 4.34547, -0.03661 , NaN, NaN   
01-Feb-2020 14:38:13 , 20.4056 , 4.57752, 30.5567 , 41.4556, -71.4105 , 4.4434, -0.1103 , NaN, NaN   
01-Feb-2020 14:38:38 , 20.4197 , 4.57256, 30.5746 , 41.4548, -71.4106 , 4.54114, -0.0408 , NaN, NaN   
01-Feb-2020 14:39:03 , 20.4223 , 4.57037, 30.5883 , 41.4539, -71.4107 , 4.63893, -0.02848 , NaN, NaN   
01-Feb-2020 14:39:28 , 20.4303 , 4.58845, 30.5708 , 41.453, -71.4109 , 4.7371, 0.01126 , NaN, NaN   
01-Feb-2020 14:39:54 , 20.4448 , 4.60726, 30.5525 , 41.4521, -71.4111 , 4.8392, 0.08246 , NaN, NaN   
01-Feb-2020 14:40:17 , 20.4758 , 4.60273, 30.5594 , 41.4513, -71.4112 , 4.9321, 0.2341 , NaN, NaN   
01-Feb-2020 14:40:42 , 20.456 , 4.58969, 30.5757 , 41.4504, -71.4112 , 5.03415, 0.137 , NaN, NaN   
01-Feb-2020 14:41:07 , 20.4187 , 4.57656, 30.5845 , 41.4495, -71.4113 , 5.13484, -0.04584 , NaN, NaN   
01-Feb-2020 14:41:32 , 20.4116 , 4.56318, 30.5736 , 41.4486, -71.4114 , 5.23208, -0.08099 , NaN, NaN   
01-Feb-2020 14:41:57 , 20.3905 , 4.54981, 30.5628 , 41.4477, -71.4114 , 5.32932, -0.1847 , NaN, NaN   
01-Feb-2020 14:42:23 , 20.3601 , 4.53536, 30.5412 , 41.4468, -71.4115 , 5.42637, -0.3338 , NaN, NaN   
01-Feb-2020 14:42:46 , 20.3751 , 4.52252, 30.5209 , 41.4461, -71.4116 , 5.51176, -0.2611 , NaN, NaN   
01-Feb-2020 14:43:11 , 20.406 , 4.51615, 30.5076 , 41.4452, -71.4116 , 5.60661, -0.11 , NaN, NaN   
01-Feb-2020 14:43:36 , 20.4154 , 4.51944, 30.5056 , 41.4443, -71.4117 , 5.70404, -0.06359 , NaN, NaN   
01-Feb-2020 14:44:02 , 20.4154 , 4.5231, 30.5046 , 41.4434, -71.4118 , 5.80571, -0.06359 , NaN, NaN   
01-Feb-2020 14:44:27 , 20.4407 , 4.52935, 30.5158 , 41.4425, -71.4118 , 5.90758, 0.06056 , NaN, NaN   
01-Feb-2020 14:44:52 , 20.4464 , 4.5356, 30.5271 , 41.4416, -71.4119 , 6.00945, 0.08847 , NaN, NaN   
01-Feb-2020 14:45:17 , 20.4514 , 4.55908, 30.5417 , 41.4407, -71.412 , 6.10828, 0.1135 , NaN, NaN   
01-Feb-2020 14:45:42 , 20.4527 , 4.59066, 30.5579 , 41.4398, -71.412 , 6.20571, 0.1208 , NaN, NaN   
01-Feb-2020 14:46:08 , 20.4729 , 4.62319, 30.5768 , 41.4389, -71.4121 , 6.30712, 0.2207 , NaN, NaN   
01-Feb-2020 14:46:33 , 20.459 , 4.65377, 30.5995 , 41.438, -71.4123 , 6.40486, 0.1532 , NaN, NaN   
01-Feb-2020 14:46:58 , 20.452 , 4.68435, 30.6221 , 41.4372, -71.4124 , 6.5026, 0.1198 , NaN, NaN   
01-Feb-2020 14:47:23 , 20.4454 , 4.72805, 30.6934 , 41.4363, -71.4124 , 6.59561, 0.08928 , NaN, NaN   
01-Feb-2020 14:47:49 , 20.4544 , 4.77467, 30.772 , 41.4355, -71.4125 , 6.69193, 0.1349 , NaN, NaN   
01-Feb-2020 14:48:14 , 20.4392 , 4.77275, 30.8047 , 41.4347, -71.4121 , 6.77688, 0.06031 , NaN, NaN   
01-Feb-2020 14:48:39 , 20.4175 , 4.73408, 30.8037 , 41.4341, -71.4115 , 6.86589, -0.04642 , NaN, NaN   
01-Feb-2020 14:49:04 , 20.4278 , 4.70204, 30.8016 , 41.4335, -71.4107 , 6.95462, 0.00309 , NaN, NaN   
01-Feb-2020 14:49:30 , 20.4209 , 4.7049, 30.7931 , 41.4331, -71.4098 , 7.05082, -0.03044 , NaN, NaN   
01-Feb-2020 14:49:55 , 20.4083 , 4.70765, 30.7849 , 41.4327, -71.4088 , 7.14333, -0.09251 , NaN, NaN   
01-Feb-2020 14:50:20 , 20.412 , 4.69913, 30.7862 , 41.4322, -71.4078 , 7.24012, -0.0742 , NaN, NaN   
01-Feb-2020 14:50:45 , 20.4475 , 4.6878, 30.7898 , 41.4318, -71.4068 , 7.33798, 0.09903 , NaN, NaN   
01-Feb-2020 14:51:08 , 20.4248 , 4.69399, 30.788 , 41.4314, -71.4059 , 7.42897, -0.01205 , NaN, NaN   
01-Feb-2020 14:51:34 , 20.4185 , 4.73619, 30.7751 , 41.4309, -71.4048 , 7.53386, -0.04176 , NaN, NaN   
01-Feb-2020 14:51:59 , 20.4319 , 4.77678, 30.7626 , 41.4304, -71.4037 , 7.63472, 0.02439 , NaN, NaN   
01-Feb-2020 14:52:24 , 20.4407 , 4.78192, 30.7711 , 41.4298, -71.4025 , 7.75916, 0.06793 , NaN, NaN   
01-Feb-2020 14:52:49 , 20.4367 , 4.78559, 30.7806 , 41.4292, -71.4012 , 7.8846, 0.04823 , NaN, NaN   
01-Feb-2020 14:53:15 , 20.4491 , 4.79713, 30.79 , 41.4285, -71.3999 , 8.01856, 0.1096 , NaN, NaN   
01-Feb-2020 14:53:40 , 20.4508 , 4.81367, 30.7988 , 41.4279, -71.3986 , 8.14986, 0.1181 , NaN, NaN   
01-Feb-2020 14:54:05 , 20.4286 , 4.83401, 30.8125 , 41.4273, -71.3972 , 8.28068, 0.01017 , NaN, NaN   
01-Feb-2020 14:54:30 , 20.423 , 4.86955, 30.8454 , 41.4267, -71.3959 , 8.40959, -0.01662 , NaN, NaN   
01-Feb-2020 14:54:56 , 20.4072 , 4.90651, 30.8796 , 41.4261, -71.3945 , 8.54366, -0.0925 , NaN, NaN   
01-Feb-2020 14:55:21 , 20.4071 , 4.93257, 30.9294 , 41.4254, -71.3932 , 8.67666, -0.09243 , NaN, NaN   
01-Feb-2020 14:55:46 , 20.4407 , 4.95682, 30.9824 , 41.4248, -71.3918 , 8.81047, 0.07337 , NaN, NaN   
01-Feb-2020 14:56:11 , 20.4483 , 4.95328, 31.0129 , 41.4241, -71.3905 , 8.943, 0.1103 , NaN, NaN   
01-Feb-2020 14:56:37 , 20.4484 , 4.9128, 31.0148 , 41.4234, -71.3892 , 9.07916, 0.1103 , NaN, NaN   
01-Feb-2020 14:57:02 , 20.4517 , 4.87559, 31.0168 , 41.4227, -71.3879 , 9.21032, 0.1255 , NaN, NaN   
01-Feb-2020 14:57:27 , 20.4493 , 4.85796, 31.0209 , 41.4221, -71.3866 , 9.34413, 0.1135 , NaN, NaN   
01-Feb-2020 14:57:52 , 20.4224 , 4.84034, 31.0249 , 41.4214, -71.3852 , 9.47794, -0.01849 , NaN, NaN   
01-Feb-2020 14:58:17 , 20.4271 , 4.84439, 30.9964 , 41.4207, -71.3839 , 9.60979, 0.004336 , NaN, NaN   
01-Feb-2020 14:58:43 , 20.4238 , 4.85921, 30.9509 , 41.4201, -71.3826 , 9.74595, -0.01201 , NaN, NaN   
01-Feb-2020 14:59:08 , 20.4287 , 4.90813, 30.951 , 41.4194, -71.3813 , 9.87873, 0.01324 , NaN, NaN   
01-Feb-2020 14:59:33 , 20.4362 , 5.03071, 31.0446 , 41.4187, -71.3799 , 10.0155, 0.05326 , NaN, NaN   
01-Feb-2020 14:59:58 , 20.441 , 5.15329, 31.1382 , 41.4181, -71.3785 , 10.1522, 0.07993 , NaN, NaN   
01-Feb-2020 15:00:24 , 20.4384 , 5.19414, 31.2587 , 41.4174, -71.3771 , 10.2916, 0.06923 , NaN, NaN   
01-Feb-2020 15:00:49 , 20.4473 , 5.22647, 31.3763 , 41.4167, -71.3758 , 10.4254, 0.1142 , NaN, NaN   
01-Feb-2020 15:01:14 , 20.4458 , 5.23151, 31.4429 , 41.416, -71.3744 , 10.5595, 0.1076 , NaN, NaN   
01-Feb-2020 15:01:39 , 20.4384 , 5.21509, 31.4694 , 41.4154, -71.3731 , 10.6938, 0.07099 , NaN, NaN   
01-Feb-2020 15:02:04 , 20.4351 , 5.20267, 31.4994 , 41.4148, -71.3717 , 10.8284, 0.0547 , NaN, NaN   
01-Feb-2020 15:02:29 , 20.4322 , 5.21126, 31.5481 , 41.4141, -71.3703 , 10.9652, 0.04136 , NaN, NaN   
01-Feb-2020 15:02:54 , 20.4217 , 5.21984, 31.5968 , 41.4135, -71.3689 , 11.1019, -0.009874 , NaN, NaN   
01-Feb-2020 15:03:19 , 20.4266 , 5.2156, 31.6273 , 41.4128, -71.3676 , 11.2345, 0.01442 , NaN, NaN   
01-Feb-2020 15:03:45 , 20.4458 , 5.20697, 31.653 , 41.4122, -71.3662 , 11.3711, 0.1083 , NaN, NaN   
01-Feb-2020 15:04:10 , 20.4548 , 5.18905, 31.6732 , 41.4115, -71.3649 , 11.5021, 0.1524 , NaN, NaN   
