"cruise","datetime_utc","latitude","longitude","depth","temperature","salinity","biosat","O2_Ar_ratio"
"EN649",2020-02-04 15:31:29,39.8595,-70.8825,5,12.3754,34.8418,-2.801,19.8187
"EN649",2020-02-04 15:31:54,39.8601,-70.8825,5,12.4243,34.8519,-2.672,19.8448
"EN649",2020-02-04 15:32:19,39.8606,-70.8825,5,12.5174,34.8707,-2.821,19.814
"EN649",2020-02-04 15:32:45,39.8612,-70.8825,5,12.6289,34.8931,-3.12,19.7527
"EN649",2020-02-04 15:33:10,39.8617,-70.8825,5,12.7271,34.9254,-3.099,19.7566
"EN649",2020-02-04 15:33:35,39.8623,-70.8825,5,12.812,34.9739,-3.27,19.7213
"EN649",2020-02-04 15:34:00,39.8628,-70.8825,5,12.8969,35.0224,-3.327,19.7093
"EN649",2020-02-04 15:34:26,39.8634,-70.8825,5,12.9723,35.0601,-3.386,19.6969
"EN649",2020-02-04 15:34:51,39.8639,-70.8826,5,13.0447,35.0964,-3.156,19.7435
"EN649",2020-02-04 15:35:16,39.8644,-70.8826,5,13.1415,35.1142,-3.271,19.7198
"EN649",2020-02-04 15:35:41,39.865,-70.8825,5,13.2519,35.1217,-3.309,19.7116
"EN649",2020-02-04 15:36:06,39.8655,-70.8825,5,13.3507,35.1403,-3.436,19.6854
"EN649",2020-02-04 15:36:32,39.8661,-70.8825,5,13.4155,35.1966,-3.363,19.6999
"EN649",2020-02-04 15:36:57,39.8667,-70.8825,5,13.4778,35.2508,-3.328,19.7069
"EN649",2020-02-04 15:37:22,39.8673,-70.8825,5,13.5165,35.2677,-3.372,19.6977
"EN649",2020-02-04 15:37:47,39.8678,-70.8825,5,13.5519,35.2795,-3.383,19.6953
"EN649",2020-02-04 15:38:13,39.8684,-70.8825,5,13.5788,35.299,-3.307,19.7107
"EN649",2020-02-04 15:38:37,39.8689,-70.8826,5,13.5946,35.3236,-3.33,19.7058
"EN649",2020-02-04 15:39:01,39.8694,-70.8826,5,13.6123,35.3476,-3.497,19.6718
"EN649",2020-02-04 15:39:26,39.87,-70.8826,5,13.6783,35.354,-3.478,19.6755
"EN649",2020-02-04 15:39:52,39.8706,-70.8827,5,13.7468,35.3606,-3.52,19.6666
"EN649",2020-02-04 15:40:17,39.8712,-70.8828,5,13.7865,35.3777,-3.637,19.6426
"EN649",2020-02-04 15:40:42,39.8717,-70.8828,5,13.8139,35.3997,-3.863,19.5963
"EN649",2020-02-04 15:41:07,39.8723,-70.8829,5,13.837,35.4172,-3.796,19.6099
"EN649",2020-02-04 15:41:32,39.8728,-70.883,5,13.849,35.4232,-3.872,19.5944
"EN649",2020-02-04 15:41:58,39.8734,-70.883,5,13.8615,35.4294,-3.958,19.5769
"EN649",2020-02-04 15:42:23,39.8739,-70.883,5,13.8715,35.4343,-4.077,19.5526
"EN649",2020-02-04 15:42:48,39.8744,-70.8831,5,13.8812,35.439,-4.024,19.5633
"EN649",2020-02-04 15:43:13,39.875,-70.8831,5,13.8897,35.443,-4.19,19.5295
"EN649",2020-02-04 15:43:39,39.8756,-70.8832,5,13.8973,35.4463,-4.27,19.5131
"EN649",2020-02-04 15:44:04,39.8762,-70.8832,5,13.9052,35.4497,-4.302,19.5064
"EN649",2020-02-04 15:44:29,39.8768,-70.8832,5,13.9155,35.4542,-4.266,19.5138
"EN649",2020-02-04 15:44:54,39.8774,-70.8832,5,13.9259,35.4587,-4.312,19.5044
"EN649",2020-02-04 15:45:20,39.8779,-70.8832,5,13.93,35.4616,-4.364,19.4939
"EN649",2020-02-04 15:45:45,39.8785,-70.8833,5,13.9321,35.4639,-4.439,19.4785
"EN649",2020-02-04 15:46:10,39.879,-70.8833,5,13.9357,35.4664,-4.554,19.455
"EN649",2020-02-04 15:46:35,39.8796,-70.8832,5,13.9417,35.4693,-4.648,19.4358
"EN649",2020-02-04 15:47:00,39.8802,-70.8832,5,13.9477,35.4722,-4.658,19.4338
"EN649",2020-02-04 15:47:26,39.8808,-70.8832,5,13.9469,35.4733,-4.717,19.4218
"EN649",2020-02-04 15:47:51,39.8814,-70.8832,5,13.9462,35.4743,-4.815,19.4017
"EN649",2020-02-04 15:48:14,39.8819,-70.8832,5,13.942,35.4739,-4.895,19.3855
"EN649",2020-02-04 15:48:39,39.8825,-70.8832,5,13.935,35.4725,-4.946,19.3751
"EN649",2020-02-04 15:49:05,39.8831,-70.8832,5,13.9266,35.4714,-5.046,19.3547
"EN649",2020-02-04 15:49:30,39.8837,-70.8832,5,13.9139,35.4717,-5.025,19.359
"EN649",2020-02-04 15:49:55,39.8843,-70.8832,5,13.9011,35.4721,-4.929,19.3788
"EN649",2020-02-04 15:50:20,39.8848,-70.8832,5,13.8486,35.4618,-4.899,19.3851
"EN649",2020-02-04 15:50:45,39.8854,-70.8832,5,13.7861,35.4489,-4.99,19.3666
"EN649",2020-02-04 15:51:08,39.8859,-70.8832,5,13.7408,35.4365,-4.91,19.3831
"EN649",2020-02-04 15:51:33,39.8865,-70.8833,5,13.7163,35.4222,-4.986,19.3678
"EN649",2020-02-04 15:51:58,39.8871,-70.8833,5,13.6918,35.4079,-5.181,19.3282
"EN649",2020-02-04 15:52:23,39.8876,-70.8833,5,13.6862,35.4059,-5.218,19.3207
"EN649",2020-02-04 15:52:48,39.8882,-70.8833,5,13.6823,35.4049,-5.161,19.3323
"EN649",2020-02-04 15:53:13,39.8888,-70.8833,5,13.6798,35.4037,-5.268,19.3104
"EN649",2020-02-04 15:53:39,39.8894,-70.8834,5,13.6784,35.4024,-5.298,19.3044
"EN649",2020-02-04 15:54:04,39.89,-70.8834,5,13.6773,35.4011,-5.27,19.3101
"EN649",2020-02-04 15:54:29,39.8906,-70.8834,5,13.6763,35.4001,-5.284,19.3072
"EN649",2020-02-04 15:54:54,39.8912,-70.8834,5,13.6754,35.3991,-5.336,19.2966
"EN649",2020-02-04 15:55:20,39.8918,-70.8834,5,13.6737,35.3991,-5.392,19.2851
"EN649",2020-02-04 15:55:45,39.8924,-70.8834,5,13.6718,35.3994,-5.415,19.2806
"EN649",2020-02-04 15:56:10,39.8929,-70.8834,5,13.6713,35.3994,-5.437,19.2761
"EN649",2020-02-04 15:56:35,39.8935,-70.8834,5,13.6729,35.3987,-5.524,19.2583
"EN649",2020-02-04 15:57:01,39.894,-70.8834,5,13.674,35.3981,-5.588,19.2453
"EN649",2020-02-04 15:57:26,39.8946,-70.8834,5,13.6638,35.3985,-5.527,19.2576
"EN649",2020-02-04 15:57:51,39.8953,-70.8835,5,13.6537,35.3989,-5.529,19.2573
"EN649",2020-02-04 15:58:16,39.8958,-70.8835,5,13.6396,35.3944,-5.576,19.2479
"EN649",2020-02-04 15:58:42,39.8964,-70.8836,5,13.6227,35.3868,-5.37,19.2899
"EN649",2020-02-04 15:59:07,39.897,-70.8836,5,13.6037,35.3798,-5.215,19.3215
"EN649",2020-02-04 15:59:32,39.8975,-70.8836,5,13.5778,35.3735,-5.184,19.328
"EN649",2020-02-04 15:59:57,39.8981,-70.8836,5,13.5519,35.3673,-5.123,19.3404
"EN649",2020-02-04 16:00:22,39.8987,-70.8836,5,13.4659,35.355,-5.166,19.3321
"EN649",2020-02-04 16:00:48,39.8993,-70.8836,5,13.3678,35.3414,-5.183,19.3288
"EN649",2020-02-04 16:01:13,39.8999,-70.8836,5,13.2385,35.3117,-5.312,19.3031
"EN649",2020-02-04 16:01:38,39.9005,-70.8837,5,13.0769,35.2666,-5.351,19.2958
"EN649",2020-02-04 16:02:03,39.9011,-70.8837,5,12.9316,35.2216,-5.336,19.2993
"EN649",2020-02-04 16:02:29,39.9017,-70.8837,5,12.9054,35.1748,-5.157,19.336
"EN649",2020-02-04 16:02:54,39.9023,-70.8838,5,12.8801,35.1298,-5.147,19.3382
"EN649",2020-02-04 16:03:19,39.9028,-70.8838,5,12.804,35.109,-5.072,19.3537
"EN649",2020-02-04 16:03:44,39.9034,-70.8838,5,12.7118,35.0959,-4.984,19.372
"EN649",2020-02-04 16:04:09,39.904,-70.8838,5,12.6272,35.0717,-5.058,19.3573
"EN649",2020-02-04 16:04:34,39.9046,-70.8838,5,12.5562,35.0279,-5.028,19.3637
"EN649",2020-02-04 16:05:00,39.9052,-70.8838,5,12.4823,34.9824,-5.092,19.3511
"EN649",2020-02-04 16:05:25,39.9058,-70.8838,5,12.4556,34.9744,-5.138,19.3417
"EN649",2020-02-04 16:05:50,39.9065,-70.8839,5,12.429,34.9663,-5.219,19.3254
"EN649",2020-02-04 16:06:15,39.9071,-70.8839,5,12.4175,34.955,-5.112,19.3471
"EN649",2020-02-04 16:06:40,39.9076,-70.8839,5,12.4162,34.9416,-5.182,19.333
"EN649",2020-02-04 16:07:06,39.9083,-70.8839,5,12.4243,34.9339,-5.177,19.3339
"EN649",2020-02-04 16:07:31,39.9089,-70.8839,5,12.462,34.9469,-5.097,19.3502
"EN649",2020-02-04 16:07:56,39.9095,-70.8839,5,12.4997,34.9599,-5.026,19.3644
"EN649",2020-02-04 16:08:21,39.9101,-70.8839,5,12.4855,34.9669,-5.074,19.3548
"EN649",2020-02-04 16:08:46,39.9107,-70.8839,5,12.4614,34.9727,-4.972,19.3756
"EN649",2020-02-04 16:09:11,39.9113,-70.8839,5,12.4248,34.9701,-4.892,19.3921
"EN649",2020-02-04 16:09:37,39.9119,-70.8839,5,12.3701,34.9563,-4.811,19.4088
"EN649",2020-02-04 16:10:01,39.9124,-70.8839,5,12.3192,34.9428,-4.725,19.4264
"EN649",2020-02-04 16:10:27,39.9131,-70.8839,5,12.2535,34.9115,-4.649,19.4421
"EN649",2020-02-04 16:10:52,39.9137,-70.8839,5,12.1903,34.8813,-4.575,19.4576
"EN649",2020-02-04 16:11:17,39.9143,-70.8839,5,12.1358,34.8542,-4.579,19.4569
"EN649",2020-02-04 16:11:42,39.9149,-70.8838,5,12.0854,34.8286,-4.598,19.4533
"EN649",2020-02-04 16:12:08,39.9155,-70.8838,5,12.0541,34.8081,-4.476,19.4783
"EN649",2020-02-04 16:12:33,39.9161,-70.8838,5,12.0696,34.8019,-4.356,19.5029
"EN649",2020-02-04 16:12:58,39.9167,-70.8838,5,12.0851,34.7957,-4.338,19.5064
"EN649",2020-02-04 16:13:23,39.9172,-70.8838,5,12.0716,34.7946,-4.274,19.5194
"EN649",2020-02-04 16:13:48,39.9178,-70.8838,5,12.0556,34.7939,-4.088,19.5575
"EN649",2020-02-04 16:14:14,39.9184,-70.8838,5,12.0322,34.7892,-4.264,19.5216
"EN649",2020-02-04 16:14:39,39.9191,-70.8839,5,12.0043,34.7814,-4.379,19.4983
"EN649",2020-02-04 16:15:04,39.9197,-70.8839,5,11.9753,34.7732,-4.415,19.4911
"EN649",2020-02-04 16:15:29,39.9203,-70.8839,5,11.941,34.7627,-4.431,19.4879
"EN649",2020-02-04 16:15:55,39.9209,-70.8838,5,11.9053,34.7517,-4.611,19.4513
"EN649",2020-02-04 16:16:20,39.9215,-70.8838,5,11.8969,34.7419,-4.535,19.4671
"EN649",2020-02-04 16:16:45,39.9221,-70.8839,5,11.8949,34.7323,-4.476,19.4789
"EN649",2020-02-04 16:17:10,39.9226,-70.8839,5,11.8959,34.7266,-4.545,19.465
"EN649",2020-02-04 16:17:36,39.9232,-70.884,5,11.9014,34.7268,-4.531,19.4678
"EN649",2020-02-04 16:18:01,39.9238,-70.884,5,11.9046,34.7265,-4.434,19.4875
"EN649",2020-02-04 16:18:26,39.9244,-70.884,5,11.8586,34.716,-4.505,19.4732
"EN649",2020-02-04 16:18:51,39.925,-70.884,5,11.8126,34.7056,-4.5,19.4745
"EN649",2020-02-04 16:19:16,39.9256,-70.884,5,11.7828,34.6927,-4.386,19.4979
"EN649",2020-02-04 16:19:41,39.9262,-70.8841,5,11.7622,34.6786,-4.311,19.5132
"EN649",2020-02-04 16:20:06,39.9267,-70.8841,5,11.7413,34.6664,-4.411,19.4929
"EN649",2020-02-04 16:20:32,39.9273,-70.8842,5,11.7189,34.6601,-4.338,19.5078
"EN649",2020-02-04 16:20:55,39.9279,-70.8842,5,11.6991,34.6546,-4.325,19.5106
"EN649",2020-02-04 16:21:20,39.9285,-70.8842,5,11.6826,34.6476,-4.295,19.5168
"EN649",2020-02-04 16:21:45,39.9291,-70.8843,5,11.6674,34.6404,-4.266,19.5228
"EN649",2020-02-04 16:22:11,39.9298,-70.8843,5,11.6547,34.6342,-4.111,19.5544
"EN649",2020-02-04 16:22:36,39.9303,-70.8844,5,11.6467,34.6301,-4.138,19.5489
"EN649",2020-02-04 16:23:01,39.9309,-70.8844,5,11.6389,34.6261,-4.101,19.5566
"EN649",2020-02-04 16:23:26,39.9315,-70.8845,5,11.6361,34.6229,-4.048,19.5674
"EN649",2020-02-04 16:23:52,39.9321,-70.8846,5,11.6332,34.6197,-4.057,19.5657
"EN649",2020-02-04 16:24:17,39.9327,-70.8847,5,11.6349,34.6185,-4.089,19.5589
"EN649",2020-02-04 16:24:42,39.9332,-70.8848,5,11.6388,34.6182,-4.043,19.5683
"EN649",2020-02-04 16:25:07,39.9338,-70.8849,5,11.6402,34.6179,-4.068,19.5633
"EN649",2020-02-04 16:25:33,39.9344,-70.8851,5,11.6348,34.6177,-4.14,19.5487
"EN649",2020-02-04 16:25:58,39.935,-70.8852,5,11.6296,34.6174,-4.116,19.5535
"EN649",2020-02-04 16:26:23,39.9354,-70.8853,5,11.6301,34.6162,-4.094,19.5581
"EN649",2020-02-04 16:26:48,39.9359,-70.8854,5,11.6311,34.615,-3.972,19.5829
"EN649",2020-02-04 16:27:13,39.9364,-70.8856,5,11.6301,34.6143,-4.025,19.572
"EN649",2020-02-04 16:27:39,39.9369,-70.8857,5,11.6272,34.6141,-4.007,19.5758
"EN649",2020-02-04 16:28:04,39.9374,-70.8858,5,11.6236,34.6136,-3.98,19.5814
"EN649",2020-02-04 16:28:29,39.9378,-70.8858,5,11.6155,34.6113,-3.958,19.5859
"EN649",2020-02-04 16:28:54,39.9383,-70.8859,5,11.6074,34.609,-4.107,19.5555
"EN649",2020-02-04 16:29:20,39.9388,-70.8859,5,11.6027,34.6068,-4.099,19.557
"EN649",2020-02-04 16:29:45,39.9393,-70.8859,5,11.5993,34.6048,-4.015,19.5743
"EN649",2020-02-04 16:30:10,39.9398,-70.8859,5,11.5971,34.6035,-3.981,19.5813
"EN649",2020-02-04 16:30:35,39.9402,-70.8858,5,11.5969,34.6032,-4.037,19.5699
"EN649",2020-02-04 16:31:01,39.9407,-70.8858,5,11.5966,34.6029,-3.922,19.5933
"EN649",2020-02-04 16:31:25,39.9412,-70.8858,5,11.596,34.6034,-3.81,19.6161
"EN649",2020-02-04 16:31:51,39.9417,-70.8857,5,11.5954,34.6038,-3.881,19.6016
"EN649",2020-02-04 16:32:16,39.9422,-70.8857,5,11.5976,34.6041,-3.858,19.6064
"EN649",2020-02-04 16:32:41,39.9427,-70.8856,5,11.6013,34.6043,-3.782,19.6217
"EN649",2020-02-04 16:33:06,39.9431,-70.8856,5,11.6054,34.6048,-3.792,19.6197
"EN649",2020-02-04 16:33:31,39.9436,-70.8855,5,11.6102,34.6065,-3.931,19.5914
"EN649",2020-02-04 16:33:57,39.9441,-70.8855,5,11.6152,34.6083,-3.88,19.6017
"EN649",2020-02-04 16:34:22,39.9447,-70.8855,5,11.6138,34.6086,-3.97,19.5834
"EN649",2020-02-04 16:34:47,39.9452,-70.8854,5,11.6115,34.6087,-4.007,19.5759
"EN649",2020-02-04 16:35:12,39.9458,-70.8854,5,11.6058,34.6083,-4.003,19.5767
"EN649",2020-02-04 16:35:38,39.9464,-70.8853,5,11.5959,34.6073,-3.873,19.6033
"EN649",2020-02-04 16:36:03,39.947,-70.8853,5,11.5874,34.6061,-3.885,19.6007
"EN649",2020-02-04 16:36:28,39.9475,-70.8853,5,11.5855,34.6032,-3.847,19.6086
"EN649",2020-02-04 16:36:53,39.948,-70.8853,5,11.5835,34.6002,-3.8,19.6181
"EN649",2020-02-04 16:37:19,39.9487,-70.8852,5,11.5781,34.5985,-3.878,19.6023
"EN649",2020-02-04 16:37:44,39.9493,-70.8852,5,11.5717,34.5973,-3.845,19.609
"EN649",2020-02-04 16:38:09,39.9499,-70.8851,5,11.564,34.5956,-3.732,19.6321
"EN649",2020-02-04 16:38:34,39.9505,-70.8851,5,11.5541,34.5927,-3.767,19.6251
"EN649",2020-02-04 16:39:00,39.9511,-70.8851,5,11.5438,34.5898,-3.832,19.6117
"EN649",2020-02-04 16:39:23,39.9516,-70.8851,5,11.5411,34.5869,-3.652,19.6485
"EN649",2020-02-04 16:39:48,39.9522,-70.885,5,11.5381,34.5838,-3.64,19.6509
"EN649",2020-02-04 16:40:13,39.9528,-70.885,5,11.5358,34.5821,-3.644,19.6502
"EN649",2020-02-04 16:40:38,39.9533,-70.8849,5,11.5341,34.5819,-3.675,19.6439
"EN649",2020-02-04 16:41:03,39.9539,-70.8849,5,11.5324,34.5814,-3.589,19.6614
"EN649",2020-02-04 16:41:28,39.9545,-70.8849,5,11.5306,34.5802,-3.75,19.6285
"EN649",2020-02-04 16:41:53,39.955,-70.8848,5,11.5289,34.5789,-3.821,19.6142
"EN649",2020-02-04 16:42:18,39.9556,-70.8848,5,11.5254,34.5782,-3.82,19.6144
"EN649",2020-02-04 16:42:44,39.9562,-70.8847,5,11.5211,34.5778,-3.726,19.6336
"EN649",2020-02-04 16:43:09,39.9568,-70.8847,5,11.5198,34.578,-3.725,19.6338
"EN649",2020-02-04 16:43:34,39.9573,-70.8846,5,11.5237,34.579,-3.555,19.6684
"EN649",2020-02-04 16:43:59,39.9579,-70.8846,5,11.5275,34.5801,-3.577,19.664
"EN649",2020-02-04 16:44:24,39.9585,-70.8845,5,11.5347,34.5802,-3.559,19.6675
"EN649",2020-02-04 16:44:49,39.959,-70.8844,5,11.5421,34.5803,-3.614,19.6562
"EN649",2020-02-04 16:45:15,39.9596,-70.8844,5,11.5498,34.5821,-3.634,19.6522
"EN649",2020-02-04 16:45:40,39.9602,-70.8843,5,11.5574,34.585,-3.603,19.6585
"EN649",2020-02-04 16:46:05,39.9607,-70.8843,5,11.5624,34.5878,-3.53,19.6734
"EN649",2020-02-04 16:46:30,39.9613,-70.8843,5,11.5575,34.5899,-3.569,19.6653
"EN649",2020-02-04 16:46:55,39.9619,-70.8843,5,11.5525,34.5921,-3.54,19.6713
"EN649",2020-02-04 16:47:21,39.9625,-70.8843,5,11.5673,34.5941,-3.508,19.6779
"EN649",2020-02-04 16:47:46,39.963,-70.8842,5,11.5862,34.5961,-3.606,19.6578
"EN649",2020-02-04 16:48:11,39.9636,-70.8842,5,11.5996,34.5994,-3.453,19.6889
"EN649",2020-02-04 16:48:36,39.9641,-70.8841,5,11.6061,34.6043,-3.525,19.6742
"EN649",2020-02-04 16:49:02,39.9647,-70.8841,5,11.6129,34.6092,-3.604,19.6581
"EN649",2020-02-04 16:49:27,39.9653,-70.8841,5,11.6201,34.6111,-3.572,19.6646
"EN649",2020-02-04 16:49:52,39.9658,-70.884,5,11.6273,34.6131,-3.604,19.6581
"EN649",2020-02-04 16:50:17,39.9664,-70.884,5,11.6429,34.619,-3.698,19.6388
"EN649",2020-02-04 16:50:43,39.967,-70.8839,5,11.6632,34.627,-3.541,19.6706
"EN649",2020-02-04 16:51:08,39.9676,-70.8839,5,11.678,34.6338,-3.439,19.6914
"EN649",2020-02-04 16:51:33,39.9681,-70.8838,5,11.6829,34.6383,-3.464,19.6863
"EN649",2020-02-04 16:51:58,39.9687,-70.8837,5,11.6877,34.6429,-3.516,19.6757
"EN649",2020-02-04 16:52:24,39.9693,-70.8837,5,11.6971,34.6459,-3.551,19.6684
"EN649",2020-02-04 16:52:49,39.9698,-70.8837,5,11.7064,34.6487,-3.626,19.6531
"EN649",2020-02-04 16:53:14,39.9704,-70.8837,5,11.7136,34.6523,-3.665,19.6451
"EN649",2020-02-04 16:53:39,39.9709,-70.8836,5,11.7191,34.6566,-3.659,19.6463
"EN649",2020-02-04 16:54:04,39.9715,-70.8836,5,11.7259,34.6606,-3.572,19.6641
"EN649",2020-02-04 16:54:29,39.9721,-70.8836,5,11.7387,34.6631,-3.537,19.6711
"EN649",2020-02-04 16:54:54,39.9727,-70.8836,5,11.7515,34.6657,-3.563,19.6658
"EN649",2020-02-04 16:55:19,39.9732,-70.8836,5,11.7603,34.6697,-3.544,19.6697
"EN649",2020-02-04 16:55:44,39.9738,-70.8835,5,11.7677,34.6742,-3.574,19.6635
"EN649",2020-02-04 16:56:10,39.9744,-70.8835,5,11.7768,34.6785,-3.71,19.6357
"EN649",2020-02-04 16:56:35,39.975,-70.8834,5,11.7877,34.6819,-3.681,19.6415
"EN649",2020-02-04 16:57:00,39.9756,-70.8834,5,11.7986,34.6853,-3.678,19.6423
"EN649",2020-02-04 16:57:25,39.9762,-70.8834,5,11.8107,34.6917,-3.604,19.6571
"EN649",2020-02-04 16:57:50,39.9768,-70.8833,5,11.8228,34.698,-3.638,19.6503
"EN649",2020-02-04 16:58:15,39.9773,-70.8833,5,11.8281,34.7011,-3.48,19.6823
"EN649",2020-02-04 16:58:41,39.978,-70.8832,5,11.8291,34.7021,-3.48,19.6823
"EN649",2020-02-04 16:59:06,39.9785,-70.8832,5,11.83,34.7031,-3.588,19.6604
"EN649",2020-02-04 16:59:31,39.9792,-70.8832,5,11.831,34.7042,-3.629,19.6519
"EN649",2020-02-04 16:59:56,39.9798,-70.8832,5,11.832,34.7054,-3.693,19.639
"EN649",2020-02-04 17:00:21,39.9804,-70.8832,5,11.8319,34.7071,-3.722,19.633
"EN649",2020-02-04 17:00:46,39.981,-70.8831,5,11.8316,34.709,-3.793,19.6186
"EN649",2020-02-04 17:01:11,39.9816,-70.8831,5,11.8329,34.7089,-3.631,19.6516
"EN649",2020-02-04 17:01:37,39.9822,-70.883,5,11.8365,34.7064,-3.62,19.6538
"EN649",2020-02-04 17:02:02,39.9828,-70.883,5,11.8397,34.7044,-3.544,19.6694
"EN649",2020-02-04 17:02:27,39.9834,-70.8829,5,11.8396,34.7066,-3.398,19.699
"EN649",2020-02-04 17:02:52,39.984,-70.8828,5,11.8395,34.7089,-3.316,19.7157
"EN649",2020-02-04 17:03:18,39.9846,-70.8827,5,11.844,34.7107,-3.358,19.7071
"EN649",2020-02-04 17:03:43,39.9852,-70.8827,5,11.8502,34.7123,-3.224,19.7345
"EN649",2020-02-04 17:04:08,39.9858,-70.8826,5,11.8589,34.7144,-3.177,19.7441
"EN649",2020-02-04 17:04:33,39.9864,-70.8824,5,11.8728,34.7176,-3.211,19.7371
"EN649",2020-02-04 17:04:59,39.987,-70.8823,5,11.8872,34.7211,-3.332,19.7124
"EN649",2020-02-04 17:05:24,39.9876,-70.8822,5,11.9058,34.7306,-3.504,19.6773
"EN649",2020-02-04 17:05:49,39.9881,-70.8821,5,11.9246,34.7405,-3.62,19.6535
"EN649",2020-02-04 17:06:14,39.9887,-70.882,5,11.9441,34.7488,-3.561,19.6654
"EN649",2020-02-04 17:06:39,39.9894,-70.8819,5,11.964,34.756,-3.613,19.6548
"EN649",2020-02-04 17:07:05,39.99,-70.8818,5,11.9316,34.7497,-3.526,19.6726
"EN649",2020-02-04 17:07:30,39.9906,-70.8818,5,11.6856,34.6884,-3.35,19.7094
"EN649",2020-02-04 17:07:55,39.9912,-70.8817,5,11.4395,34.627,-3.356,19.7093
"EN649",2020-02-04 17:08:20,39.9918,-70.8816,5,11.2422,34.5547,-3.333,19.7147
"EN649",2020-02-04 17:08:46,39.9924,-70.8815,5,11.0497,34.4768,-3.263,19.7298
"EN649",2020-02-04 17:09:11,39.993,-70.8814,5,10.8841,34.4252,-3.323,19.7183
"EN649",2020-02-04 17:09:36,39.9935,-70.8813,5,10.7431,34.4033,-3.301,19.7233
"EN649",2020-02-04 17:10:01,39.9941,-70.8812,5,10.6045,34.3782,-3.322,19.7196
"EN649",2020-02-04 17:10:27,39.9947,-70.8811,5,10.5222,34.2728,-3.324,19.7197
"EN649",2020-02-04 17:10:52,39.9952,-70.8809,5,10.4431,34.1714,-3.434,19.6977
"EN649",2020-02-04 17:11:17,39.9958,-70.8808,5,10.3142,34.1466,-3.317,19.7221
"EN649",2020-02-04 17:11:42,39.9964,-70.8807,5,10.1619,34.1577,-3.398,19.7061
"EN649",2020-02-04 17:12:08,39.997,-70.8805,5,10.0412,34.1375,-3.381,19.71
"EN649",2020-02-04 17:12:33,39.9976,-70.8804,5,10.0069,34.0495,-3.498,19.6865
"EN649",2020-02-04 17:12:58,39.9982,-70.8802,5,9.97255,33.9614,-3.522,19.6819
"EN649",2020-02-04 17:13:23,39.9987,-70.88,5,9.95719,33.9629,-3.553,19.6754
"EN649",2020-02-04 17:13:48,39.9993,-70.8799,5,9.94348,33.9722,-3.459,19.6947
"EN649",2020-02-04 17:14:14,39.9999,-70.8798,5,9.9114,33.962,-3.409,19.7051
"EN649",2020-02-04 17:14:39,40.0005,-70.8797,5,9.86586,33.9359,-3.259,19.7358
"EN649",2020-02-04 17:15:04,40.0011,-70.8796,5,9.83151,33.9139,-3.11,19.7665
"EN649",2020-02-04 17:15:29,40.0017,-70.8797,5,9.85597,33.9139,-2.991,19.7907
"EN649",2020-02-04 17:15:55,40.0023,-70.8798,5,9.88141,33.9138,-2.944,19.8001
"EN649",2020-02-04 17:16:20,40.0029,-70.8799,5,9.88667,33.9275,-2.818,19.8258
"EN649",2020-02-04 17:16:45,40.0034,-70.88,5,9.88712,33.9445,-2.73,19.8438
"EN649",2020-02-04 17:17:10,40.004,-70.8801,5,9.88222,33.9477,-2.744,19.8409
"EN649",2020-02-04 17:17:36,40.0046,-70.8803,5,9.86874,33.9291,-2.58,19.8745
"EN649",2020-02-04 17:18:01,40.0052,-70.8804,5,9.85741,33.9122,-2.384,19.9145
"EN649",2020-02-04 17:18:26,40.0058,-70.8805,5,9.88525,33.9184,-2.369,19.9174
"EN649",2020-02-04 17:18:51,40.0064,-70.8807,5,9.91308,33.9246,-2.369,19.9173
"EN649",2020-02-04 17:19:17,40.007,-70.8808,5,9.91191,33.9317,-2.216,19.9484
"EN649",2020-02-04 17:19:42,40.0076,-70.8808,5,9.89545,33.939,-2.112,19.9697
"EN649",2020-02-04 17:20:07,40.0083,-70.8809,5,9.85778,33.9372,-2.171,19.9579
"EN649",2020-02-04 17:20:32,40.0088,-70.8811,5,9.76557,33.9124,-2.006,19.9919
"EN649",2020-02-04 17:20:57,40.0094,-70.8812,5,9.67337,33.8875,-1.356,20.125
"EN649",2020-02-04 17:21:23,40.01,-70.8813,5,9.62489,33.8612,-1.205,20.1559
"EN649",2020-02-04 17:21:44,40.0105,-70.8813,5,9.59073,33.84,-1.37,20.1225
"EN649",2020-02-04 17:22:09,40.0111,-70.8814,5,9.55027,33.8185,-1.327,20.1315
"EN649",2020-02-04 17:22:34,40.0117,-70.8815,5,9.51019,33.8038,-1.439,20.1087
"EN649",2020-02-04 17:22:59,40.0124,-70.8816,5,9.4701,33.7891,-1.973,19.9999
"EN649",2020-02-04 17:23:24,40.013,-70.8817,5,9.35234,33.7745,-2.038,19.9871
"EN649",2020-02-04 17:23:49,40.0135,-70.8818,5,9.23134,33.7598,-2.106,19.9738
"EN649",2020-02-04 17:24:15,40.0142,-70.8819,5,9.1579,33.718,-2.078,19.9798
"EN649",2020-02-04 17:24:40,40.0147,-70.8819,5,9.12423,33.6591,-1.995,19.997
"EN649",2020-02-04 17:25:05,40.0153,-70.882,5,9.09059,33.6094,-2.004,19.9954
"EN649",2020-02-04 17:25:30,40.016,-70.882,5,9.05705,33.5964,-1.997,19.9971
"EN649",2020-02-04 17:25:56,40.0166,-70.8821,5,9.02217,33.583,-1.926,20.0117
"EN649",2020-02-04 17:26:21,40.0172,-70.8821,5,8.98127,33.5696,-1.799,20.0376
