29-Jul-2022 19:27:00 , 41.1896 , -70.8744, 87.71 , 16.15, 0.184,  3.2, 18,  , 827, 0   
30-Jul-2022 03:09:00 , 41.0263 , -70.8827, 131.6 , 16.26, 0.123,  2.9, 15,  , 172, 0   
30-Jul-2022 03:09:00 , 41.0263 , -70.8827, 122.6 , 13.1, 0.107,  0, 0,  , 567, 0   
30-Jul-2022 03:09:00 , 41.0263 , -70.8827, 122.2 , 16.19, 0.132,  2.9, 15,  , 647, 0   
30-Jul-2022 03:10:00 , 41.0262 , -70.8825, 120.6 , 15.19, 0.126,  0, 0,  , 753, 0   
30-Jul-2022 07:14:00 , 40.6966 , -70.658, 52.15 , 1.109, 0.0213,  0, 0,  , 507, 0   
30-Jul-2022 07:38:00 , 40.6965 , -70.7213, 50.75 , 1.184, 0.0233,  0, 0,  , 616, 0   
30-Jul-2022 08:43:00 , 40.6932 , -70.832, 41.97 , 2.847, 0.0678,  0, 0,  , 664, 0   
30-Jul-2022 08:58:00 , 40.6952 , -70.8873, 50.44 , 3.96, 0.0785,  0, 0,  , 813, 0   
30-Jul-2022 09:14:00 , 40.697 , -70.9464, 59.85 , 4.203, 0.0702,  0, 0,  , 230, 0   
30-Jul-2022 09:46:00 , 40.6952 , -70.9942, 116.3 , 8.692, 0.0747,  3, 1,  , 717, 0   
30-Jul-2022 10:23:00 , 40.6958 , -71.0891, 61.02 , 2.768, 0.0454,  0, 0,  , 350, 0   
30-Jul-2022 11:57:00 , 40.7032 , -70.8854, 58.85 , 6.214, 0.106,  2.9, 18,  , 468, 0   
30-Jul-2022 12:00:00 , 40.7037 , -70.8855, 60.52 , 3.341, 0.0552,  0, 0,  , 817, 0   
30-Jul-2022 12:03:00 , 40.7043 , -70.8856, 63.6 , 2.853, 0.0449,  0, 0,  , 667, 0   
30-Jul-2022 14:26:00 , 40.5166 , -70.8949, 30.77 , 2.796, 0.0909,  3, 14,  , 219, 0   
30-Jul-2022 17:45:00 , 40.3634 , -70.8779, 19.31 , 0.9557, 0.0495,  0, 0,  , 440, 0   
30-Jul-2022 19:55:00 , 40.2256 , -70.883, 21.14 , 1.46, 0.0691,  0, 0,  , 471, 0   
30-Jul-2022 21:54:00 , 40.1002 , -70.8832, 40.26 , 2.659, 0.066,  0, 0,  , 371, 0   
