03-Feb-2018 21:13:00 , 39.9282 , -70.7682, 109.5 , -1.483, -0.0135    
03-Feb-2018 22:10:00 , 39.9334 , -70.8479, 66.75 , 3.163, 0.0474    
03-Feb-2018 22:38:00 , 39.9324 , -70.8881, 54.61 , -9.903, -0.181    
03-Feb-2018 23:23:00 , 39.9234 , -70.8861, 36.96 , -10.25, -0.277    
04-Feb-2018 01:22:00 , 40.0059 , -70.9003, 112 , 14.55, 0.13    
04-Feb-2018 03:13:00 , 40.0859 , -70.8574, 88.34 , -9.854, -0.112    
04-Feb-2018 03:13:00 , 40.0859 , -70.8574, 79.11 , -10.67, -0.135    
04-Feb-2018 03:47:00 , 40.0795 , -70.847, 12.11 , -11.57, -0.955    
04-Feb-2018 03:49:00 , 40.0789 , -70.8465, 42.68 , -10.64, -0.249    
04-Feb-2018 07:38:00 , 40.2936 , -70.8081, 34.05 , -41.44, -1.22    
04-Feb-2018 07:57:00 , 40.3276 , -70.7878, 89.81 , -14.05, -0.156    
04-Feb-2018 08:47:00 , 40.3533 , -70.7629, 91.87 , -16.06, -0.175    
04-Feb-2018 09:15:00 , 40.3864 , -70.7802, 46.68 , -14.16, -0.303    
04-Feb-2018 09:31:00 , 40.4134 , -70.7983, 21.09 , -16.92, -0.802    
04-Feb-2018 09:49:00 , 40.4441 , -70.8187, 8.904 , -2.762, -0.31    
04-Feb-2018 10:13:00 , 40.482 , -70.8485, 94.02 , 4.261, 0.0453    
04-Feb-2018 10:30:00 , 40.5085 , -70.8705, 78.91 , 4.391, 0.0557    
04-Feb-2018 11:05:00 , 40.5267 , -70.8827, 83.81 , 4.318, 0.0515    
04-Feb-2018 11:45:00 , 40.6032 , -70.8816, 101.6 , 5.276, 0.0519    
04-Feb-2018 12:11:00 , 40.6694 , -70.883, 40.63 , 13.59, 0.334    
04-Feb-2018 12:37:00 , 40.6998 , -70.8815, 88.13 , 17.82, 0.202    
04-Feb-2018 12:37:00 , 40.6998 , -70.8815, 157.7 , 17.43, 0.111    
04-Feb-2018 12:44:00 , 40.708 , -70.8811, 54.54 , 17.79, 0.326    
04-Feb-2018 12:45:00 , 40.7092 , -70.8811, 18.16 , 17.8, 0.98    
04-Feb-2018 14:17:00 , 40.8623 , -70.8818, 167.2 , 32.92, 0.197    
04-Feb-2018 15:34:00 , 40.9195 , -70.8819, 140.8 , 51.37, 0.365    
04-Feb-2018 18:19:00 , 41.0297 , -70.8817, 189.8 , 94.76, 0.499    
04-Feb-2018 20:15:00 , 41.1353 , -70.881, 211.2 , 72.26, 0.342    
04-Feb-2018 21:27:00 , 41.1984 , -70.8859, 137.4 , 54.1, 0.394    
05-Feb-2018 00:04:00 , 41.3224 , -70.5761, 68.12 , 33.93, 0.498    
