23-Jul-2018 22:17:00 , 40.5217 , -70.8844, 204.9 , 44.42, 0.217    
24-Jul-2018 00:18:00 , 40.8643 , -70.8841, 167.2 , 36.41, 0.218    
24-Jul-2018 01:28:00 , 40.697 , -70.883, 240.8 , 57.82, 0.24    
24-Jul-2018 03:39:00 , 40.3651 , -70.8763, 149.6 , 25.59, 0.171    
24-Jul-2018 04:33:00 , 40.2267 , -70.8796, 87.96 , 24.09, 0.274    
24-Jul-2018 05:21:00 , 40.1016 , -70.8736, 129.5 , 29.56, 0.228    
24-Jul-2018 07:30:00 , 39.7741 , -70.8789, 119.4 , 19.15, 0.16    
24-Jul-2018 11:39:00 , 39.9487 , -70.8789, 258.6 , 41.21, 0.159    
24-Jul-2018 13:05:00 , 40.105 , -70.8891, 167.8 , 38.6, 0.23    
24-Jul-2018 14:04:00 , 40.228 , -70.8892, 157.2 , 24.16, 0.154    
24-Jul-2018 15:33:00 , 40.3676 , -70.8875, 169.2 , 25.57, 0.151    
24-Jul-2018 16:50:00 , 40.5148 , -70.8794, 182.4 , 30.77, 0.169    
24-Jul-2018 18:26:00 , 40.6976 , -70.8805, 252.1 , 47.78, 0.19    
24-Jul-2018 19:52:00 , 40.8627 , -70.8775, 147.3 , 32.33, 0.22    
24-Jul-2018 21:08:00 , 41.0273 , -70.8858, 169.6 , 30.93, 0.182    
24-Jul-2018 23:06:00 , 41.1967 , -70.8824, 328.6 , 34.16, 0.104    
25-Jul-2018 01:23:00 , 41.3247 , -70.5852, 203.9 , 15.65, 0.0768    
25-Jul-2018 01:16:00 , 41.3239 , -70.5859, 192.2 , 17.07, 0.0888    
25-Jul-2018 01:16:00 , 41.3239 , -70.5859, 195.8 , 17.58, 0.0898    
